clock,cpg_id,species,genome,weight,chr,pos,pos_hg38,pos_hg19,pos_hg18,pos_mm39_lifted_from_mm10,pos_mm10_MM,ucsc_annotation,gene_strand,gene_symbol,relation_to_ucsc_island,island_context,array/data_type,human_GRCh37_coordinate,pos_hg38_EPIC,pos_hg19_EPIC,pos_hg19_450k,pos_hg19_27k,pos_hg18_450k,pos_hg18_27k,pos_hg38_lifted_from_hg19,pos_hg38_lifted_from_hg18,rowname
Kerepesi,NA,Mouse,rDNA BK000964.3,-5.655033755,NA,11923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4931
Kerepesi,NA,Mouse,rDNA BK000964.3,-6.24135222,NA,11927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4932
Kerepesi,NA,Mouse,rDNA BK000964.3,5.908480222,NA,11929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4933
Kerepesi,NA,Mouse,rDNA BK000964.3,-10.10851138,NA,11934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4934
Kerepesi,NA,Mouse,rDNA BK000964.3,30.6354837,NA,12673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4935
Kerepesi,NA,Mouse,rDNA BK000964.3,0.327866375,NA,12685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4936
Kerepesi,NA,Mouse,rDNA BK000964.3,-5.678137252,NA,12693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4937
Kerepesi,NA,Mouse,rDNA BK000964.3,-16.97859757,NA,12697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4938
Kerepesi,NA,Mouse,rDNA BK000964.3,-4.284174624,NA,12702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4939
Kerepesi,NA,Mouse,rDNA BK000964.3,-6.018941874,NA,12709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940
Kerepesi,NA,Mouse,rDNA BK000964.3,-13.05813171,NA,12713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4941
Kerepesi,NA,Mouse,rDNA BK000964.3,5.425530519,NA,12731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4942
Kerepesi,NA,Mouse,rDNA BK000964.3,6.723787965,NA,12743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4943
Kerepesi,NA,Mouse,rDNA BK000964.3,0.566323118,NA,13271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4944
Kerepesi,NA,Mouse,rDNA BK000964.3,26.27624751,NA,13279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4945
Kerepesi,NA,Mouse,rDNA BK000964.3,18.47405717,NA,13288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4946
Kerepesi,NA,Mouse,rDNA BK000964.3,5.479702421,NA,13292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4947
Kerepesi,NA,Mouse,rDNA BK000964.3,12.60609562,NA,13308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4948
Kerepesi,NA,Mouse,rDNA BK000964.3,40.3528307,NA,13321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4949
Kerepesi,NA,Mouse,rDNA BK000964.3,-15.63123061,NA,13323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4950
Kerepesi,NA,Mouse,rDNA BK000964.3,-14.7928797,NA,13325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4951
Kerepesi,NA,Mouse,rDNA BK000964.3,8.634606703,NA,13328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4952
Kerepesi,NA,Mouse,rDNA BK000964.3,24.11902738,NA,13330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4953
Kerepesi,NA,Mouse,rDNA BK000964.3,-4.300801166,NA,13336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4954
Kerepesi,NA,Mouse,rDNA BK000964.3,-4.451303707,NA,13339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4955
Kerepesi,NA,Mouse,rDNA BK000964.3,-6.559061952,NA,13343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4956
Kerepesi,NA,Mouse,rDNA BK000964.3,-15.40780219,NA,13347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4957
Kerepesi,NA,Mouse,rDNA BK000964.3,-0.604199203,NA,13361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4958
Kerepesi,NA,Mouse,rDNA BK000964.3,-25.7474509,NA,13363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4959
Kerepesi,NA,Mouse,rDNA BK000964.3,-9.994677397,NA,20477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4960
Kerepesi,NA,Mouse,rDNA BK000964.3,-0.442118703,NA,20491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4961
Kerepesi,NA,Mouse,rDNA BK000964.3,13.33301744,NA,43040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4962
Kerepesi,NA,Mouse,rDNA BK000964.3,-0.505316793,NA,43073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4963
Kerepesi,NA,Mouse,rDNA BK000964.3,-0.667389573,NA,43075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4964
Kerepesi,NA,Mouse,rDNA BK000964.3,0.726612464,NA,43081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4965
Kerepesi,NA,Mouse,rDNA BK000964.3,6.459504802,NA,43108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RRBS; rDNA only,NA,NA,NA,NA,NA,NA,NA,NA,NA,4966
CellPopAgeClock,cg22311015,Human,GRCh37,NA,2,241630042,240690625,241630042,NA,NA,NA,TSS1500,-,AQP12A,0,-,EPIC,NA,240690625,241630042,NA,NA,NA,NA,240690625,NA,4967
CellPopAgeClock,cg27543385,Human,GRCh37,NA,17,71800219,73804080,71800219,NA,NA,NA,Body,-,C17orf54,0,-,EPIC,NA,73804080,71800219,NA,NA,NA,NA,73804080,NA,4968
CellPopAgeClock,cg13389652,Human,GRCh37,NA,19,3481985,3481987,3481985,NA,NA,NA,TSS1500,+,C19orf77,Island;N_Shore,Island; Shore,EPIC,NA,3481987,3481985,NA,NA,NA,NA,3481987,NA,4969
CellPopAgeClock,cg03316614,Human,GRCh37,NA,19,47842533,47339276,47842533,NA,NA,NA,TSS1500,+,C5AR2,0,-,EPIC,NA,47339276,47842533,NA,NA,NA,NA,47339276,NA,4970
CellPopAgeClock,cg05316463,Human,GRCh37,NA,14,95786663,95320326,95786663,NA,NA,NA,TSS1500,-,CLMN,S_Shore,Shore,EPIC,NA,95320326,95786663,NA,NA,NA,NA,95320326,NA,4971
CellPopAgeClock,cg18181145,Human,GRCh37,NA,7,151134053,151436967,151134053,NA,NA,NA,Body,-,CRYGN,N_Shelf,Shelf,EPIC,NA,151436967,151134053,NA,NA,NA,NA,151436967,NA,4972
CellPopAgeClock,cg03407907,Human,GRCh37,NA,1,36789842,36324241,36789842,NA,NA,NA,TSS1500,+,EVA1B,S_Shore,Shore,EPIC,NA,36324241,36789842,NA,NA,NA,NA,36324241,NA,4973
CellPopAgeClock,cg17460054,Human,GRCh37,NA,19,679234,679234,679234,NA,NA,NA,Body,-,FSTL3,S_Shelf;S_Shelf;N_Shore;N_Shelf,Shore; Shelf,EPIC,NA,679234,679234,NA,NA,NA,NA,679234,NA,4974
CellPopAgeClock,cg08999981,Human,GRCh37,NA,19,38877998,NA,NA,NA,NA,NA,5'UTR,NA,GGN,NA,NA,EPIC?,NA,NA,NA,NA,NA,NA,NA,NA,NA,4975
CellPopAgeClock,cg27317356,Human,GRCh37,NA,10,87360396,85600639,87360396,NA,NA,NA,3'UTR,+,GRID1,0,-,EPIC,NA,85600639,87360396,NA,NA,NA,NA,85600639,NA,4976
CellPopAgeClock,cg13346355,Human,GRCh37,NA,10,87899090,86139333,87899090,NA,NA,NA,Body,-,GRID1,0,-,EPIC,NA,86139333,87899090,NA,NA,NA,NA,86139333,NA,4977
CellPopAgeClock,cg17495627,Human,GRCh37,NA,13,114321698,113667383,114321698,NA,NA,NA,1stExon,-,GRK1,0,-,EPIC,NA,113667383,114321698,NA,NA,NA,NA,113667383,NA,4978
CellPopAgeClock,cg19376815,Human,GRCh37,NA,X,153130106,153864651,153130106,NA,NA,NA,Body,-,L1CAM,0,-,EPIC,NA,153864651,153130106,NA,NA,NA,NA,153864651,NA,4979
CellPopAgeClock,cg09233205,Human,GRCh37,NA,3,45515517,45474025,45515517,NA,NA,NA,Body,+,LARS2,0,-,EPIC,NA,45474025,45515517,NA,NA,NA,NA,45474025,NA,4980
CellPopAgeClock,cg17692977,Human,GRCh37,NA,18,13277703,13277704,13277703,NA,NA,NA,TSS1500,+,LDLRAD4,0,-,EPIC,NA,13277704,13277703,NA,NA,NA,NA,13277704,NA,4981
CellPopAgeClock,cg02377544,Human,GRCh37,NA,15,37388359,37096158,37388359,NA,NA,NA,Body,-,MEIS2,N_Shore,Shore,EPIC,NA,37096158,37388359,NA,NA,NA,NA,37096158,NA,4982
CellPopAgeClock,cg00122765,Human,GRCh37,NA,17,29457918,31130900,29457918,NA,NA,NA,Body,-,NF1,0,-,EPIC,NA,31130900,29457918,NA,NA,NA,NA,31130900,NA,4983
CellPopAgeClock,cg24646978,Human,GRCh37,NA,7,34850774,NA,NA,NA,NA,NA,Body,NA,NPSR1,NA,NA,EPIC?,NA,NA,NA,NA,NA,NA,NA,NA,NA,4984
CellPopAgeClock,cg18507053,Human,GRCh37,NA,22,45316338,44920458,45316338,NA,NA,NA,Body,-,PHF21B,S_Shelf,Shelf,EPIC,NA,44920458,45316338,NA,NA,NA,NA,44920458,NA,4985
CellPopAgeClock,cg21478490,Human,GRCh37,NA,5,177422991,177995990,177422991,NA,NA,NA,1stExon,+,PROP1,0,-,EPIC,NA,177995990,177422991,NA,NA,NA,NA,177995990,NA,4986
CellPopAgeClock,cg14699867,Human,GRCh37,NA,12,106994421,106600643,106994421,NA,NA,NA,TSS1500,-,RFX4,0,-,EPIC,NA,106600643,106994421,NA,NA,NA,NA,106600643,NA,4987
CellPopAgeClock,cg05162523,Human,GRCh37,NA,1,25240938,24914447,25240938,NA,NA,NA,Body,+,RUNX3,0,-,EPIC,NA,24914447,25240938,NA,NA,NA,NA,24914447,NA,4988
CellPopAgeClock,cg21647811,Human,GRCh37,NA,17,75104246,77108164,75104246,NA,NA,NA,5'UTR,-,SEC14L1,0,-,EPIC,NA,77108164,75104246,NA,NA,NA,NA,77108164,NA,4989
CellPopAgeClock,cg22843424,Human,GRCh37,NA,8,17400998,17543489,17400998,NA,NA,NA,Body,+,SLC7A2,0,-,EPIC,NA,17543489,17400998,NA,NA,NA,NA,17543489,NA,4990
CellPopAgeClock,cg13344345,Human,GRCh37,NA,9,2119636,2119636,2119636,NA,NA,NA,Body,+,SMARCA2,0,-,EPIC,NA,2119636,2119636,NA,NA,NA,NA,2119636,NA,4991
CellPopAgeClock,cg24136205,Human,GRCh37,NA,13,100624293,99972039,100624293,NA,NA,NA,TSS200,+,ZIC5,Island,Island,EPIC,NA,99972039,100624293,NA,NA,NA,NA,99972039,NA,4992
CellPopAgeClock,cg27258486,Human,GRCh37,NA,12,130420637,129936092,130420637,NA,NA,NA,IGR,+,NA,0,-,EPIC,NA,129936092,130420637,NA,NA,NA,NA,129936092,NA,4993
CellPopAgeClock,cg00312508,Human,GRCh37,NA,10,85322997,83563241,85322997,NA,NA,NA,IGR,-,NA,N_Shore,Shore,EPIC,NA,83563241,85322997,NA,NA,NA,NA,83563241,NA,4994
CellPopAgeClock,cg00385246,Human,GRCh37,NA,13,36737661,36163524,36737661,NA,NA,NA,IGR,+,NA,0,-,EPIC,NA,36163524,36737661,NA,NA,NA,NA,36163524,NA,4995
CellPopAgeClock,cg02138710,Human,GRCh37,NA,5,161635903,162208897,161635903,NA,NA,NA,IGR,+,NA,0,-,EPIC,NA,162208897,161635903,NA,NA,NA,NA,162208897,NA,4996
CellPopAgeClock,cg16131053,Human,GRCh37,NA,18,45459276,47932905,45459276,NA,NA,NA,IGR,-,NA,S_Shore,Shore,EPIC,NA,47932905,45459276,NA,NA,NA,NA,47932905,NA,4997
CellPopAgeClock,cg03190523,Human,GRCh37,NA,10,124877229,123117713,124877229,NA,NA,NA,IGR,-,NA,0,-,EPIC,NA,123117713,124877229,NA,NA,NA,NA,123117713,NA,4998
CellPopAgeClock,cg13660775,Human,GRCh37,NA,1,4042438,3982378,4042438,NA,NA,NA,IGR,+,NA,0,-,EPIC,NA,3982378,4042438,NA,NA,NA,NA,3982378,NA,4999
CellPopAgeClock,cg11338156,Human,GRCh37,NA,10,82423899,80664143,82423899,NA,NA,NA,IGR,+,NA,0,-,EPIC,NA,80664143,82423899,NA,NA,NA,NA,80664143,NA,5000
CellPopAgeClock,cg09186718,Human,GRCh37,NA,15,102064278,101524075,102064278,NA,NA,NA,IGR,+,NA,0,-,EPIC,NA,101524075,102064278,NA,NA,NA,NA,101524075,NA,5001
CellPopAgeClock,cg23051063,Human,GRCh37,NA,12,119769357,119331552,119769357,NA,NA,NA,IGR,+,NA,N_Shelf,Shelf,EPIC,NA,119331552,119769357,NA,NA,NA,NA,119331552,NA,5002
CellPopAgeClock,cg05752356,Human,GRCh37,NA,22,49373145,48977333,49373145,47759149,NA,NA,IGR,-,NA,N_Shelf,Shelf,450k,NA,NA,NA,49373145,NA,47759149,NA,48977333,48977333,5003
CellPopAgeClock,cg21932716,Human,GRCh37,NA,14,77630590,77164247,77630590,NA,NA,NA,IGR,-,NA,0,-,EPIC,NA,77164247,77630590,NA,NA,NA,NA,77164247,NA,5004
CellPopAgeClock,cg20018396,Human,GRCh37,NA,7,54646725,54579032,54646725,NA,NA,NA,IGR,+,NA,0,-,EPIC,NA,54579032,54646725,NA,NA,NA,NA,54579032,NA,5005
CellPopAgeClock,cg26878876,Human,GRCh37,NA,20,55623342,57048286,55623342,NA,NA,NA,IGR,-,NA,0,-,EPIC,NA,57048286,55623342,NA,NA,NA,NA,57048286,NA,5006
CellPopAgeClock,cg11202023,Human,GRCh37,NA,4,73437692,72571975,73437692,NA,NA,NA,IGR,-,NA,S_Shelf;S_Shelf,Shelf,EPIC,NA,72571975,73437692,NA,NA,NA,NA,72571975,NA,5007
CellPopAgeClock,cg21855211,Human,GRCh37,NA,2,242805838,241863686,242805838,NA,NA,NA,IGR,+,NA,Island;N_Shelf,Island; Shelf,EPIC,NA,241863686,242805838,NA,NA,NA,NA,241863686,NA,5008
MonoDNAmAge,cg11220950,Human,GRCh37,28.27,16,2042693,1992692,2042693,NA,NA,NA,Body,+,SYNGR3,Island,Island,EPIC,NA,1992692,2042693,NA,NA,NA,NA,1992692,NA,5009
MonoDNAmAge,cg26685941,Human,GRCh37,-23.26,13,95952902,95300648,95952902,NA,NA,NA,Body,+,ABCC4,N_Shore,Shore,EPIC,NA,95300648,95952902,NA,NA,NA,NA,95300648,NA,5010
MonoDNAmAge,cg21186299,Human,GRCh37,22.36,7,100808810,101165529,100808810,NA,NA,NA,5'UTR,+,VGF,Island,Island,EPIC,NA,101165529,100808810,NA,NA,NA,NA,101165529,NA,5011
MonoDNAmAge,cg22158769,Human,GRCh37,27.44,2,39187539,38960398,39187539,NA,NA,NA,TSS200,-,LOC375196; LOC100271715,Island,Island,EPIC,NA,38960398,39187539,NA,NA,NA,NA,38960398,NA,5012
MonoDNAmAge,cg12623930,Human,GRCh37,-20.59,3,52008802,51974786,52008802,NA,NA,NA,TSS1500,+,ABHD14B; ABHD14A,S_Shore;N_Shore,Shore,EPIC,NA,51974786,52008802,NA,NA,NA,NA,51974786,NA,5013
MonoDNAmAge,cg08295410,Human,GRCh37,-26.83,5,156990663,157563655,156990663,NA,NA,NA,Body,+,ADAM19,0,-,EPIC,NA,157563655,156990663,NA,NA,NA,NA,157563655,NA,5014
MonoDNAmAge,cg06493994,Human,GRCh37,20.09,6,25652602,25652374,25652602,NA,NA,NA,5'UTR,+,SCGN,Island,Island,EPIC,NA,25652374,25652602,NA,NA,NA,NA,25652374,NA,5015
MonoDNAmAge,cg09499629,Human,GRCh37,16.45,7,130419136,130734375,130419136,NA,NA,NA,TSS1500,-,KLF14,Island,Island,EPIC,NA,130734375,130419136,NA,NA,NA,NA,130734375,NA,5016
MonoDNAmAge,cg22285878,Human,GRCh37,19.31,7,130419173,130734412,130419173,NA,NA,NA,TSS1500,+,KLF14,S_Shore,Shore,EPIC,NA,130734412,130419173,NA,NA,NA,NA,130734412,NA,5017
MonoDNAmAge,cg25157472,Human,GRCh37,22.56,3,12996362,12954862,12996362,NA,NA,NA,Body,+,IQSEC1,0,-,EPIC,NA,12954862,12996362,NA,NA,NA,NA,12954862,NA,5018
MonoDNAmAge,cg09726279,Human,GRCh37,-21.67,17,4457835,4554540,4457835,NA,NA,NA,Body,+,MYBBP1A,N_Shore,Shore,EPIC,NA,4554540,4457835,NA,NA,NA,NA,4554540,NA,5019
MonoDNAmAge,cg00281467,Human,GRCh37,-17.13,22,23522460,23180273,23522460,NA,NA,NA,TSS200,+,BCR,N_Shore,Shore,EPIC,NA,23180273,23522460,NA,NA,NA,NA,23180273,NA,5020
MonoDNAmAge,cg09893871,Human,GRCh37,12.6,6,166720997,166307509,166720997,NA,NA,NA,1stExon,+,PRR18,Island,Island,EPIC,NA,166307509,166720997,NA,NA,NA,NA,166307509,NA,5021
MonoDNAmAge,cg07171111,Human,GRCh37,17.04,4,10462903,10461279,10462903,NA,NA,NA,NA,-,NA,S_Shelf;Island,Island; Shelf,EPIC,NA,10461279,10462903,NA,NA,NA,NA,10461279,NA,5022
MonoDNAmAge,cg04434593,Human,GRCh37,-18.03,11,67139546,67372075,67139546,NA,NA,NA,5'UTR,+,LOC100130987; CLCF1,N_Shore,Shore,EPIC,NA,67372075,67139546,NA,NA,NA,NA,67372075,NA,5023
MonoDNAmAge,cg13483882,Human,GRCh37,-14.65,3,128212476,128493633,128212476,NA,NA,NA,TSS1500,-,GATA2,S_Shore;N_Shelf,Shore; Shelf,EPIC,NA,128493633,128212476,NA,NA,NA,NA,128493633,NA,5024
MonoDNAmAge,cg10778288,Human,GRCh37,15.05,12,113917994,113480189,113917994,NA,NA,NA,NA,+,NA,S_Shelf;S_Shore;Island,Island; Shore,EPIC,NA,113480189,113917994,NA,NA,NA,NA,113480189,NA,5025
MonoDNAmAge,cg22557662,Human,GRCh37,16.48,19,38747374,38256734,38747374,NA,NA,NA,TSS1500,+,PPP1R14A,Island,Island,EPIC,NA,38256734,38747374,NA,NA,NA,NA,38256734,NA,5026
MonoDNAmAge,cg00745389,Human,GRCh37,13.42,7,32467435,32427823,32467435,NA,NA,NA,NA,+,NA,Island,Island,EPIC,NA,32427823,32467435,NA,NA,NA,NA,32427823,NA,5027
MonoDNAmAge,cg19401340,Human,GRCh37,15.31,17,56833197,58755836,56833197,NA,NA,NA,TSS200,-,PPM1E,Island,Island,EPIC,NA,58755836,56833197,NA,NA,NA,NA,58755836,NA,5028
MonoDNAmAge,cg21166964,Human,GRCh37,14.92,5,72529816,73233989,72529816,NA,NA,NA,NA,+,NA,S_Shelf;Island,Island; Shelf,EPIC,NA,73233989,72529816,NA,NA,NA,NA,73233989,NA,5029
MonoDNAmAge,cg05713859,Human,GRCh37,-18.84,5,134240166,134904476,134240166,NA,NA,NA,TSS1500,-,PCBD2,N_Shore,Shore,EPIC,NA,134904476,134240166,NA,NA,NA,NA,134904476,NA,5030
MonoDNAmAge,cg22565251,Human,GRCh37,-20.93,19,45461093,44957836,45461093,NA,NA,NA,Body,-,CLPTM1,S_Shelf,Shelf,EPIC,NA,44957836,45461093,NA,NA,NA,NA,44957836,NA,5031
MonoDNAmAge,cg07098391,Human,GRCh37,16.79,4,55991418,55125251,55991418,NA,NA,NA,1stExon,-,KDR,Island,Island,EPIC,NA,55125251,55991418,NA,NA,NA,NA,55125251,NA,5032
MonoDNAmAge,cg04501188,Human,GRCh37,13.15,1,47904171,47438499,47904171,47676758,NA,NA,1stExon,+,FOXD2,Island,Island; Shelf,450k,NA,NA,NA,47904171,NA,47676758,NA,47438499,47438499,5033
MonoDNAmAge,cg04940570,Human,GRCh37,14,11,12696758,12675211,12696758,NA,NA,NA,5'UTR,+,TEAD1,Island,Island,EPIC,NA,12675211,12696758,NA,NA,NA,NA,12675211,NA,5034
MonoDNAmAge,cg21383487,Human,GRCh37,11.99,10,22624094,22335165,22624094,NA,NA,NA,NA,+,NA,Island,Island,EPIC,NA,22335165,22624094,NA,NA,NA,NA,22335165,NA,5035
MonoDNAmAge,cg25726357,Human,GRCh37,-19.47,6,163147733,162726701,163147733,NA,NA,NA,TSS1500,+,PACRG; PARK2,N_Shore,Shore,EPIC,NA,162726701,163147733,NA,NA,NA,NA,162726701,NA,5036
MonoDNAmAge,cg03930964,Human,GRCh37,-13.07,22,23522374,23180187,23522374,NA,NA,NA,TSS200,+,BCR,N_Shore,Shore,EPIC,NA,23180187,23522374,NA,NA,NA,NA,23180187,NA,5037
MonoDNAmAge,cg00034076,Human,GRCh37,12.78,8,85096037,84183802,85096037,NA,NA,NA,TSS1500,-,RALYL,N_Shore,Shore,EPIC,NA,84183802,85096037,NA,NA,NA,NA,84183802,NA,5038
MonoDNAmAge,cg01907194,Human,GRCh37,12.46,14,104003370,103537033,104003370,NA,NA,NA,3'UTR,-,TRMT61A,S_Shelf,Shelf,EPIC,NA,103537033,104003370,NA,NA,NA,NA,103537033,NA,5039
MonoDNAmAge,cg06416491,Human,GRCh37,-12.15,12,39837660,39443858,39837660,NA,NA,NA,TSS1500,+,KIF21A,S_Shore,Shore,EPIC,NA,39443858,39837660,NA,NA,NA,NA,39443858,NA,5040
MonoDNAmAge,cg09295081,Human,GRCh37,12.43,2,11810183,11670057,11810183,NA,NA,NA,1stExon,+,NTSR2,Island,Island,EPIC,NA,11670057,11810183,NA,NA,NA,NA,11670057,NA,5041
MonoDNAmAge,cg07254032,Human,GRCh37,15.54,5,45695839,45695737,45695839,NA,NA,NA,1stExon,+,HCN1,Island,Island,EPIC,NA,45695737,45695839,NA,NA,NA,NA,45695737,NA,5042
MonoDNAmAge,cg21283081,Human,GRCh37,-10.23,3,128152179,128433336,128152179,NA,NA,NA,NA,-,NA,Island,Island,EPIC,NA,128433336,128152179,NA,NA,NA,NA,128433336,NA,5043
MonoDNAmAge,cg11299854,Human,GRCh37,-17.59,5,132083184,132747492,132083184,NA,NA,NA,5'UTR,+,CCNI2,Island,Island,EPIC,NA,132747492,132083184,NA,NA,NA,NA,132747492,NA,5044
MonoDNAmAge,cg07705835,Human,GRCh37,13.7,3,9959128,9917444,9959128,NA,NA,NA,1stExon,-,IL17RC,S_Shore,Shore,EPIC,NA,9917444,9959128,NA,NA,NA,NA,9917444,NA,5045
MonoDNAmAge,cg06943835,Human,GRCh37,-13.11,11,64662577,64895105,64662577,NA,NA,NA,Body,+,ATG2A,Island,Island,EPIC,NA,64895105,64662577,NA,NA,NA,NA,64895105,NA,5046
MonoDNAmAge,cg00885918,Human,GRCh37,16.73,20,30406997,31819194,30406997,NA,NA,NA,TSS200,-,MYLK2,N_Shelf,Shelf,EPIC,NA,31819194,30406997,NA,NA,NA,NA,31819194,NA,5047
MonoDNAmAge,cg12422450,Human,GRCh37,10.27,14,93389891,92923546,93389891,NA,NA,NA,Body,-,CHGA,Island,Island,EPIC,NA,92923546,93389891,NA,NA,NA,NA,92923546,NA,5048
MonoDNAmAge,cg13203811,Human,GRCh37,15.41,12,58136245,57742462,58136245,NA,NA,NA,TSS1500,+,AGAP2,S_Shelf,Shelf,EPIC,NA,57742462,58136245,NA,NA,NA,NA,57742462,NA,5049
MonoDNAmAge,cg20346726,Human,GRCh37,-18.05,11,101918403,102047672,101918403,NA,NA,NA,5'UTR,-,C11orf70,Island,Island,EPIC,NA,102047672,101918403,NA,NA,NA,NA,102047672,NA,5050
MonoDNAmAge,cg14912644,Human,GRCh37,9.17,2,157176601,156320089,157176601,NA,NA,NA,NA,+,NA,Island,Island,EPIC,NA,156320089,157176601,NA,NA,NA,NA,156320089,NA,5051
MonoDNAmAge,cg12189835,Human,GRCh37,11.71,11,61335071,61567599,61335071,NA,NA,NA,Body,-,SYT7,N_Shore,Shore,EPIC,NA,61567599,61335071,NA,NA,NA,NA,61567599,NA,5052
MonoDNAmAge,cg18363008,Human,GRCh37,-14.78,17,4675114,4771819,4675114,NA,NA,NA,TSS200,+,TM4SF5,0,-,EPIC,NA,4771819,4675114,NA,NA,NA,NA,4771819,NA,5053
MonoDNAmAge,cg23346544,Human,GRCh37,-12.25,8,80731144,79818909,80731144,NA,NA,NA,NA,+,NA,0,-,EPIC,NA,79818909,80731144,NA,NA,NA,NA,79818909,NA,5054
MonoDNAmAge,cg12446246,Human,GRCh37,-11.21,1,208418552,208245207,208418552,NA,NA,NA,TSS1500,-,PLXNA2,S_Shore,Shore,EPIC,NA,208245207,208418552,NA,NA,NA,NA,208245207,NA,5055
